protocol_version,phase,model_id,parameter_set_id,scenario_id,sample_seed,metric_id,statistic,value,unit,status
E001-v1,tuning,D,d-s100-r300,tuning-single-n500,,seam300,max,0.625,ratio,valid
E001-v1,tuning,D,d-s100-r300,tuning-single-n500,,seam300,median,0.5,ratio,valid
E001-v1,tuning,D,d-s100-r300,tuning-single-n500,,seam300,min,0.47619047619047616,ratio,valid
E001-v1,tuning,D,d-s100-r300,tuning-single-n500,2026090301,a4,value,0.058532512132325236,ratio,valid
E001-v1,tuning,D,d-s100-r300,tuning-single-n500,2026090301,edgeRatio30,value,0.8947368421052633,ratio,valid
E001-v1,tuning,D,d-s100-r300,tuning-single-n500,2026090301,radius,max,185.67205450284507,m,valid
E001-v1,tuning,D,d-s100-r300,tuning-single-n500,2026090301,radius,p50,88.93092822321887,m,valid
E001-v1,tuning,D,d-s100-r300,tuning-single-n500,2026090301,radius,p95,175.3572058640192,m,valid
E001-v1,tuning,D,d-s100-r300,tuning-single-n500,2026090301,radius,p99,182.27328365375675,m,valid
E001-v1,tuning,D,d-s100-r300,tuning-single-n500,2026090301,radius,violations,0.0,count,valid
E001-v1,tuning,D,d-s100-r300,tuning-single-n500,2026090301,seam300,value,0.5,ratio,valid
E001-v1,tuning,D,d-s100-r300,tuning-single-n500,2026090302,a4,value,0.10310738403341961,ratio,valid
E001-v1,tuning,D,d-s100-r300,tuning-single-n500,2026090302,edgeRatio30,value,0.8947368421052633,ratio,valid
E001-v1,tuning,D,d-s100-r300,tuning-single-n500,2026090302,radius,max,209.61509719584237,m,valid
E001-v1,tuning,D,d-s100-r300,tuning-single-n500,2026090302,radius,p50,89.37982272895474,m,valid
E001-v1,tuning,D,d-s100-r300,tuning-single-n500,2026090302,radius,p95,187.64550863842183,m,valid
E001-v1,tuning,D,d-s100-r300,tuning-single-n500,2026090302,radius,p99,206.07030136543565,m,valid
E001-v1,tuning,D,d-s100-r300,tuning-single-n500,2026090302,radius,violations,0.0,count,valid
E001-v1,tuning,D,d-s100-r300,tuning-single-n500,2026090302,seam300,value,0.5,ratio,valid
E001-v1,tuning,D,d-s100-r300,tuning-single-n500,2026090303,a4,value,0.07834908191712706,ratio,valid
E001-v1,tuning,D,d-s100-r300,tuning-single-n500,2026090303,edgeRatio30,value,0.8947368421052633,ratio,valid
E001-v1,tuning,D,d-s100-r300,tuning-single-n500,2026090303,radius,max,197.15771997555262,m,valid
E001-v1,tuning,D,d-s100-r300,tuning-single-n500,2026090303,radius,p50,81.76204064520043,m,valid
E001-v1,tuning,D,d-s100-r300,tuning-single-n500,2026090303,radius,p95,166.7763197984914,m,valid
E001-v1,tuning,D,d-s100-r300,tuning-single-n500,2026090303,radius,p99,189.4688301528788,m,valid
E001-v1,tuning,D,d-s100-r300,tuning-single-n500,2026090303,radius,violations,0.0,count,valid
E001-v1,tuning,D,d-s100-r300,tuning-single-n500,2026090303,seam300,value,0.5833333333333333,ratio,valid
E001-v1,tuning,D,d-s100-r300,tuning-single-n500,2026090304,a4,value,0.04430367306059239,ratio,valid
E001-v1,tuning,D,d-s100-r300,tuning-single-n500,2026090304,edgeRatio30,value,0.8947368421052633,ratio,valid
E001-v1,tuning,D,d-s100-r300,tuning-single-n500,2026090304,radius,max,234.90207678755752,m,valid
E001-v1,tuning,D,d-s100-r300,tuning-single-n500,2026090304,radius,p50,86.00528986247366,m,valid
E001-v1,tuning,D,d-s100-r300,tuning-single-n500,2026090304,radius,p95,186.041493204453,m,valid
E001-v1,tuning,D,d-s100-r300,tuning-single-n500,2026090304,radius,p99,203.93660921825497,m,valid
E001-v1,tuning,D,d-s100-r300,tuning-single-n500,2026090304,radius,violations,0.0,count,valid
E001-v1,tuning,D,d-s100-r300,tuning-single-n500,2026090304,seam300,value,0.47619047619047616,ratio,valid
E001-v1,tuning,D,d-s100-r300,tuning-single-n500,2026090305,a4,value,0.1719230245771825,ratio,valid
E001-v1,tuning,D,d-s100-r300,tuning-single-n500,2026090305,edgeRatio30,value,0.8947368421052633,ratio,valid
E001-v1,tuning,D,d-s100-r300,tuning-single-n500,2026090305,radius,max,197.0280354443159,m,valid
E001-v1,tuning,D,d-s100-r300,tuning-single-n500,2026090305,radius,p50,96.92161906436156,m,valid
E001-v1,tuning,D,d-s100-r300,tuning-single-n500,2026090305,radius,p95,177.13599738065005,m,valid
E001-v1,tuning,D,d-s100-r300,tuning-single-n500,2026090305,radius,p99,189.83494195745044,m,valid
E001-v1,tuning,D,d-s100-r300,tuning-single-n500,2026090305,radius,violations,0.0,count,valid
E001-v1,tuning,D,d-s100-r300,tuning-single-n500,2026090305,seam300,value,0.625,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,a4,max,0.05220433633083213,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,a4,median,0.008439444814685898,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,a4,min,0.0,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,edgeRatio30,max,0.8947368421052633,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,edgeRatio30,median,0.09941520467836258,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,edgeRatio30,min,0.0813397129186603,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,hotspot50,cv,1.3690963767715145,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,hotspot50,max,68.0,count,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,hotspot50,p99,47.0,count,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,neighbors10,value,2.768,count,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,proximity16,value,0.9524444444444444,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,proximity24,value,0.9871111111111112,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,proximity8,value,0.7157777777777777,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,radius,max.max,275.2495766933244,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,radius,max.median,261.72838700137453,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,radius,max.min,241.78371596108573,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,radius,p50.max,100.9837716008681,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,radius,p50.median,98.00490406800381,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,radius,p50.min,94.4702943796239,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,radius,p95.max,190.62007011715178,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,radius,p95.median,187.86547907820332,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,radius,p95.min,185.09596284296035,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,radius,p99.max,229.51285180687032,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,radius,p99.median,225.17653164863307,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,radius,p99.min,219.57360067365977,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,radius,violations.max,0.0,count,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,radius,violations.median,0.0,count,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,radius,violations.min,0.0,count,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,samplerFailureCount,value,0.0,count,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,seam300,max,0.36363636363636365,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,seam300,median,0.2954242315655359,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,seam300,min,0.23888888888888887,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090301,a4,value,0.05220433633083213,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090301,edgeRatio30,value,0.09941520467836258,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090301,radius,max,261.72838700137453,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090301,radius,p50,100.92192151472105,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090301,radius,p95,190.30030935639223,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090301,radius,p99,220.2207041647024,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090301,radius,violations,0.0,count,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090301,seam300,value,0.23888888888888887,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090302,a4,value,0.0,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090302,edgeRatio30,value,0.8947368421052633,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090302,radius,max,275.2495766933244,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090302,radius,p50,100.9837716008681,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090302,radius,p95,190.62007011715178,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090302,radius,p99,227.4588230709764,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090302,radius,violations,0.0,count,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090302,seam300,value,0.2536231884057971,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090303,a4,value,0.0,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090303,edgeRatio30,value,0.0813397129186603,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090303,radius,max,267.8721462071508,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090303,radius,p50,94.4702943796239,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090303,radius,p95,186.25925792490932,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090303,radius,p99,225.17653164863307,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090303,radius,violations,0.0,count,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090303,seam300,value,0.36363636363636365,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090304,a4,value,0.01976740029975934,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090304,edgeRatio30,value,0.0813397129186603,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090304,radius,max,255.85636865591493,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090304,radius,p50,98.00490406800381,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090304,radius,p95,187.86547907820332,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090304,radius,p99,229.51285180687032,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090304,radius,violations,0.0,count,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090304,seam300,value,0.2954242315655359,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090305,a4,value,0.008439444814685898,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090305,edgeRatio30,value,0.2982456140350877,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090305,radius,max,241.78371596108573,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090305,radius,p50,95.60555992486933,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090305,radius,p95,185.09596284296035,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090305,radius,p99,219.57360067365977,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090305,radius,violations,0.0,count,valid
E001-v1,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090305,seam300,value,0.3273809523809524,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,,a4,max,0.061178670752906256,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,,a4,median,0.0,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,,a4,min,0.0,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,,edgeRatio30,max,0.8947368421052633,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,,edgeRatio30,median,0.8947368421052633,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,,edgeRatio30,min,0.2982456140350877,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,,hotspot50,cv,1.8784333898224896,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,,hotspot50,max,29.0,count,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,,hotspot50,p99,28.0,count,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,,neighbors10,value,1.78,count,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,,proximity16,value,0.92,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,,proximity24,value,0.974,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,,proximity8,value,0.632,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,,radius,max.max,257.7897032652384,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,,radius,max.median,209.61509719584237,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,,radius,max.min,202.1287540096235,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,,radius,p50.max,101.25947011347128,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,,radius,p50.median,90.44102838174963,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,,radius,p50.min,84.49147786581165,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,,radius,p95.max,186.8458570183195,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,,radius,p95.median,182.27328365375675,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,,radius,p95.min,177.35688177761145,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,,radius,p99.max,212.23794376630272,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,,radius,p99.median,197.77590000375508,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,,radius,p99.min,196.2522924499583,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,,radius,violations.max,0.0,count,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,,radius,violations.median,0.0,count,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,,radius,violations.min,0.0,count,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,,samplerFailureCount,value,0.0,count,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,,seam300,max,0.875,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,,seam300,median,0.5833333333333333,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,,seam300,min,0.25,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,2026090301,a4,value,0.0,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,2026090301,edgeRatio30,value,0.2982456140350877,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,2026090301,radius,max,257.7897032652384,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,2026090301,radius,p50,100.63720692671389,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,2026090301,radius,p95,182.27328365375675,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,2026090301,radius,p99,197.77590000375508,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,2026090301,radius,violations,0.0,count,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,2026090301,seam300,value,0.45,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,2026090302,a4,value,0.0,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,2026090302,edgeRatio30,value,0.8947368421052633,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,2026090302,radius,max,209.61509719584237,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,2026090302,radius,p50,89.68825301788725,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,2026090302,radius,p95,177.35688177761145,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,2026090302,radius,p99,206.07030136543565,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,2026090302,radius,violations,0.0,count,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,2026090302,seam300,value,0.5833333333333333,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,2026090303,a4,value,0.04274544903907924,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,2026090303,edgeRatio30,value,0.8947368421052633,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,2026090303,radius,max,202.1287540096235,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,2026090303,radius,p50,84.49147786581165,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,2026090303,radius,p95,179.49748132863635,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,2026090303,radius,p99,197.15771997555262,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,2026090303,radius,violations,0.0,count,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,2026090303,seam300,value,0.25,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,2026090304,a4,value,0.061178670752906256,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,2026090304,edgeRatio30,value,0.8947368421052633,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,2026090304,radius,max,203.93660921825497,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,2026090304,radius,p50,90.44102838174963,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,2026090304,radius,p95,186.041493204453,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,2026090304,radius,p99,196.2522924499583,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,2026090304,radius,violations,0.0,count,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,2026090304,seam300,value,0.875,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,2026090305,a4,value,0.0,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,2026090305,edgeRatio30,value,0.8947368421052633,ratio,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,2026090305,radius,max,225.29067487753898,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,2026090305,radius,p50,101.25947011347128,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,2026090305,radius,p95,186.8458570183195,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,2026090305,radius,p99,212.23794376630272,m,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,2026090305,radius,violations,0.0,count,valid
E001-v1,tuning,D,d-s120-r300,tuning-single-n500,2026090305,seam300,value,0.7833333333333333,ratio,valid
